"Plant_id","ID","Plot","Plant_sp","Plant_sp_complete","N_flowers","Area_m2","Height_cm","sync_index_het","sync_index_con","Cover_con","Cover_het"
"30",127,"B","ROFF","Rosmarinus_officinalis",3190,0.293,171,0.250231365866557,0.787091988130564,0.03125,0.625
"300",268,"C","LPED","Lavandula_pedunculata",86,0.088,46,0.400206064174271,0.968217054263566,0.25,0.46875
"301",269,"C","LPED","Lavandula_pedunculata",104,0.043,46,0.329722492697176,0.975,0.15625,0.6875
"302",270,"C","LPED","Lavandula_pedunculata",85,0.162,54,0.375577066269546,0.966274509803922,0.03125,0.53125
"303",271,"C","LPED","Lavandula_pedunculata",137,0.118,36,0.395084542178694,0.873479318734793,0.03125,0.96875
"304",272,"C","LPED","Lavandula_pedunculata",142,0.121,45,0.366910322695668,0.906103286384977,0.0625,0.4375
"305",273,"C","LPED","Lavandula_pedunculata",66,0.076,54,0.41235136171845,0.863636363636364,0.03125,0.625
"306",353,"D","LPED","Lavandula_pedunculata",152,0.133,45,0.314271255060729,0.971052631578947,0.03125,0.28125
"307",354,"D","LPED","Lavandula_pedunculata",168,0.167,63,0.317358567358567,0.967857142857143,0.125,0.28125
"308",355,"D","LPED","Lavandula_pedunculata",239,0.147,55,0.31690408357075,0.974444444444444,0.15625,0.4375
"309",356,"D","LPED","Lavandula_pedunculata",547,0.352,51,0.317337294667269,0.978001679261125,0.09375,0.5
"31",229,"C","ROFF","Rosmarinus_officinalis",6113,0.831,149,0.17619226094213,0.816151371394296,0.40625,0.28125
"310",357,"D","LPED","Lavandula_pedunculata",342,0.16,40,0.309311740890688,0.957894736842105,0.03125,0.28125
"311",358,"D","LPED","Lavandula_pedunculata",151,0.206,50,0.306390445463293,0.985871964679912,0.25,0.4375
"312",359,"D","LPED","Lavandula_pedunculata",211,0.298,38,0.308826507878641,0.978199052132701,0.21875,0.1875
"313",360,"D","LPED","Lavandula_pedunculata",395,0.196,45,0.310070700159645,0.971791613722999,0.09375,0.1875
"314",361,"D","LPED","Lavandula_pedunculata",302,0.229,68,0.315843097300051,0.975717439293598,0.28125,0.15625
"315",362,"D","LPED","Lavandula_pedunculata",373,0.18,62,0.318756585879874,0.975342465753425,0.125,0.21875
"316",363,"D","LPED","Lavandula_pedunculata",287,0.222,37,0.310528869480835,0.981950509461426,0.0625,0.53125
"317",364,"D","LPED","Lavandula_pedunculata",318,0.228,47,0.301698650755255,0.977987421383648,0.0625,0.15625
"318",365,"D","LPED","Lavandula_pedunculata",355,0.007,34,0.307965811965812,0.992266666666667,0.0625,0.34375
"319",366,"D","LPED","Lavandula_pedunculata",226,0.063,57,0.285533396644508,0.945679012345679,0.03125,0.375
"32",230,"C","ROFF","Rosmarinus_officinalis",2671,0.889,150,0.361745224614423,0.936625514403292,0.21875,0.4375
"320",367,"D","LPED","Lavandula_pedunculata",197,0.108,44,0.296932621805718,0.97834179357022,0.0625,0.46875
"321",510,"E","LPED","Lavandula_pedunculata",283,0.071,55,0.390955303452979,0.985159010600707,0.09375,0.5625
"322",511,"E","LPED","Lavandula_pedunculata",524,0.329,93,0.389045131913754,0.997582697201018,0.0625,0.8125
"323",512,"E","LPED","Lavandula_pedunculata",491,0.463,65,0.365773357277709,0.994575678040245,0.125,0.75
"324",513,"E","LPED","Lavandula_pedunculata",122,0.017,68,0.412640207075065,0.998907103825137,0.0625,0.625
"325",514,"E","LPED","Lavandula_pedunculata",608,0.769,80,0.361015024923279,0.991102123356926,0.28125,0.21875
"326",515,"E","LPED","Lavandula_pedunculata",331,0.188,80,0.372873270790269,0.993554884189325,0,0.6875
"327",516,"E","LPED","Lavandula_pedunculata",329,0.143,82,0.369007625446595,0.988855116514691,0.0625,0.375
"328",517,"E","LPED","Lavandula_pedunculata",312,0.386,53,0.377952091767881,0.988034188034188,0.125,0.375
"329",518,"E","LPED","Lavandula_pedunculata",321,0.357,55,0.376291195277914,0.994184839044652,0.15625,0.46875
"33",231,"C","ROFF","Rosmarinus_officinalis",1271,2.308,142,0.22639404834228,0.843692630474692,0.3125,0.3125
"330",519,"E","LPED","Lavandula_pedunculata",390,0.113,40,0.412235717498875,0.992307692307692,0.03125,0.53125
"331",520,"E","LPED","Lavandula_pedunculata",263,0.211,53,0.375786163522013,0.995283018867925,0.28125,0.40625
"332",521,"E","LPED","Lavandula_pedunculata",254,0.179,84,0.374913662108026,0.991601049868766,0.25,0.375
"333",522,"E","LPED","Lavandula_pedunculata",728,0.893,92,0.345733160060645,0.987654320987654,0.28125,0.40625
"334",523,"E","LPED","Lavandula_pedunculata",358,0.19,54,0.393504664671713,0.993311036789298,0.25,0.28125
"335",524,"E","LPED","Lavandula_pedunculata",148,0.483,47,0.38466097676624,0.990990990990991,0.1875,0.5625
"336",584,"F","LPED","Lavandula_pedunculata",252,0.474,37,0.385651891088189,0.944075829383886,0.03125,0.5625
"337",585,"F","LPED","Lavandula_pedunculata",540,0.579,43,0.397440087145969,0.976049382716049,0.03125,0.78125
"338",586,"F","LPED","Lavandula_pedunculata",65,0.067,44,0.370588235294118,0.929230769230769,0,0.5
"339",587,"F","LPED","Lavandula_pedunculata",331,0.118,46,0.389461524791185,0.965760322255791,0.0625,0.21875
"34",232,"C","ROFF","Rosmarinus_officinalis",1701,2.399,124,0.324276858735368,0.877562218302959,0.125,0.53125
"340",588,"F","LPED","Lavandula_pedunculata",107,0.102,46,0.389462217635592,0.967641325536062,0.09375,0.84375
"341",589,"F","LPED","Lavandula_pedunculata",106,0.059,96,0.391694413614502,0.972955974842767,0,0.53125
"342",590,"F","LPED","Lavandula_pedunculata",140,0.253,42,0.385924369747899,0.94952380952381,0.03125,0.53125
"343",591,"F","LPED","Lavandula_pedunculata",78,0.201,31,0.368526897938663,0.909401709401709,0.0625,0.46875
"344",592,"F","LPED","Lavandula_pedunculata",128,0.211,52,0.393995098039216,0.975520833333333,0.09375,0.46875
"345",593,"F","LPED","Lavandula_pedunculata",331,0.382,40,0.377729257641921,0.955167394468704,0.21875,0.3125
"346",594,"F","LPED","Lavandula_pedunculata",718,0.368,60,0.389498532601761,0.966738973246565,0.03125,0.4375
"347",595,"F","LPED","Lavandula_pedunculata",231,0.138,60,0.387901314371903,0.964468864468864,0.03125,0.5625
"348",596,"F","LPED","Lavandula_pedunculata",79,0.059,38,0.381484239265326,0.953586497890295,0.09375,0.53125
"349",597,"F","LPED","Lavandula_pedunculata",253,0.171,61,0.389076869685927,0.969911504424779,0,0.25
"35",233,"C","ROFF","Rosmarinus_officinalis",8126,3.099,163,0.312541547158058,0.891614640714898,0.25,0.25
"350",598,"F","LPED","Lavandula_pedunculata",396,0.198,64,0.383986928104575,0.955218855218855,0,0.71875
"351",470,"E","SGEN","Stauracanthus_genistoides",132,0.048,104,0.441685765215177,0.954545454545454,0,0.59375
"352",471,"E","SGEN","Stauracanthus_genistoides",348,0.343,135,0.438327054959915,0.967528735632184,0,1.03125
"353",472,"E","SGEN","Stauracanthus_genistoides",584,0.596,97,0.435836834733894,0.945052083333333,0,0.6875
"354",473,"E","SGEN","Stauracanthus_genistoides",279,0.499,73,0.442393779941883,0.969158878504673,0,0.5625
"355",474,"E","SGEN","Stauracanthus_genistoides",49,0.3,86,0.430972388955582,0.914285714285714,0,0.40625
"356",475,"E","SGEN","Stauracanthus_genistoides",59,0.504,89,0.442387124341262,0.996610169491525,0.0625,0.5625
"357",476,"E","SGEN","Stauracanthus_genistoides",399,0.807,68,0.437248583643984,0.941353383458647,0.0625,0.71875
"358",477,"E","SGEN","Stauracanthus_genistoides",148,0.7,65,0.444129002952532,0.975,0.03125,0.46875
"359",478,"E","SGEN","Stauracanthus_genistoides",196,0.237,73,0.447950608814955,0.988265306122449,0.125,0.625
"36",234,"C","ROFF","Rosmarinus_officinalis",992,0.731,144,0.389258284739013,0.95440074906367,0.0625,0.40625
"360",479,"E","SGEN","Stauracanthus_genistoides",130,0.379,89,0.443568196509373,0.982307692307692,0,0.71875
"361",525,"E","CSAL","Cistus_salviifolius",56,0.509,62,0.478273809523809,0.472222222222222,0.09375,0.625
"362",526,"E","CSAL","Cistus_salviifolius",32,0.245,77,0.49921875,0.46875,0.09375,0.75
"363",527,"E","CSAL","Cistus_salviifolius",12,0.211,41,0.513888888888889,0.537037037037037,0.03125,0.5625
"364",528,"E","CSAL","Cistus_salviifolius",20,0.274,50,0.485833333333333,0.494444444444444,0.03125,0.53125
"365",529,"E","CSAL","Cistus_salviifolius",2,0.066,40,0.45,0.444444444444444,0.03125,0.5625
"365_1",530,"E","CSAL","Cistus_salviifolius",0,0.074,40,0,0,0,0.625
"365_2",531,"E","CSAL","Cistus_salviifolius",14,0.203,45,0.525,0.555555555555556,0,0.8125
"365_3",532,"E","CSAL","Cistus_salviifolius",0,0.076,40,0,0,0.09375,0.21875
"365_4",533,"E","CSAL","Cistus_salviifolius",0,0.03,35,0,0,0.03125,0.21875
"366",62,"A","CLIB","Cistus_libanotis",442,0.759,67,0.250772108399669,0.972433192686357,0.03125,0.96875
"367",63,"A","CLIB","Cistus_libanotis",201,0.366,96,0.248895434462445,0.965873015873016,0.09375,0.65625
"368",64,"A","CLIB","Cistus_libanotis",71,0.261,61,0.2447186074024,0.986885245901639,0.15625,0.625
"369",65,"A","CLIB","Cistus_libanotis",409,0.559,90,0.235900545785324,0.984873949579832,0.1875,0.3125
"37",235,"C","ROFF","Rosmarinus_officinalis",1666,1.195,169,0.327214430075828,0.914405762304922,0.5,0.21875
"370",66,"A","CLIB","Cistus_libanotis",212,0.152,105,0.241481740345972,0.994350282485876,0.1875,0.625
"371",67,"A","CLIB","Cistus_libanotis",630,0.507,125,0.251094075836344,0.980626780626781,0,0.65625
"372",68,"A","CLIB","Cistus_libanotis",33,0.075,49,0.243049047172759,0.983838383838384,0.0625,0.875
"373",69,"A","CLIB","Cistus_libanotis",159,0.139,106,0.25649932765576,0.92463768115942,0.09375,0.53125
"374",70,"A","CLIB","Cistus_libanotis",153,0.606,117,0.241602926504822,0.994623655913978,0,0.75
"375",71,"A","CLIB","Cistus_libanotis",252,0.403,81,0.264447717231222,0.879619047619048,0,0.84375
"376",72,"A","CLIB","Cistus_libanotis",345,0.852,120,0.248974076669002,0.906796116504854,0,0.59375
"377",73,"A","CLIB","Cistus_libanotis",29,0.221,52,0.242090295058656,0.986206896551724,0.0625,0.53125
"378",74,"A","CLIB","Cistus_libanotis",14,0.193,57,0.249631811487482,1,0,0.40625
"379",75,"A","CLIB","Cistus_libanotis",40,0.518,66,0.245360824742268,0.99,0,0.75
"38",236,"C","ROFF","Rosmarinus_officinalis",1083,1.862,104,0.305387051906916,0.89664512157587,0.15625,0.125
"380",76,"A","CLIB","Cistus_libanotis",8,0.07,48,0.237113402061856,1,0,0.78125
"381",168,"B","CLIB","Cistus_libanotis",259,0.263,54,0.308822602005423,0.963057324840764,0.03125,1.125
"382",169,"B","CLIB","Cistus_libanotis",554,0.44,89,0.237172138266458,0.87906432748538,0,0.71875
"383",170,"B","CLIB","Cistus_libanotis",73,0.088,91,0.301803394625177,0.946428571428572,0.1875,0.59375
"384",171,"B","CLIB","Cistus_libanotis",90,0.124,71,0.221814116895561,0.839784946236559,0,0.625
"385",172,"B","CLIB","Cistus_libanotis",292,0.451,67,0.321511255603172,0.962852404643449,0.0625,0.5625
"386",173,"B","CLIB","Cistus_libanotis",674,1.119,95,0.249735537779468,0.893797519007603,0.09375,0.46875
"387",174,"B","CLIB","Cistus_libanotis",76,0.201,104,0.334848238922253,0.974863387978142,0.125,0.5625
"388",175,"B","CLIB","Cistus_libanotis",30,0.181,53,0.279207920792079,0.96,0.125,0.8125
"389",176,"B","CLIB","Cistus_libanotis",233,0.854,89,0.292593545068793,0.958874458874459,0,0.25
"39",237,"C","ROFF","Rosmarinus_officinalis",701,0.433,133,0.344462702468445,0.931145981930575,0.40625,0.34375
"390",177,"B","CLIB","Cistus_libanotis",185,0.534,72,0.260210396039604,0.91875,0.03125,0.25
"391",178,"B","CLIB","Cistus_libanotis",563,0.45,73,0.255981848184819,0.924074074074074,0.03125,0.34375
"392",179,"B","CLIB","Cistus_libanotis",32,0.077,57,0.358910891089109,0.9625,0.03125,0.875
"393",180,"B","CLIB","Cistus_libanotis",302,0.621,120,0.266709528095667,0.952380952380952,0.25,0.125
"394",181,"B","CLIB","Cistus_libanotis",7,0.06,50,0.346534653465347,0.980952380952381,0,0.625
"395",183,"B","CLIB","Cistus_libanotis",54,0.573,47,0.252108544187752,0.930864197530864,0,0.71875
"396",383,"D","CLIB","Cistus_libanotis",18,0.097,42,0.316239316239316,0.885714285714286,0.03125,0.0625
"397",384,"D","CLIB","Cistus_libanotis",45,0.108,68,0.304029304029304,0.919047619047619,0,0.40625
"398",385,"D","CLIB","Cistus_libanotis",12,0.018,52,0.30316742081448,0.945098039215686,0,0.5
"399",386,"D","CLIB","Cistus_libanotis",121,0.243,74,0.308807134894091,0.882125603864734,0,0.28125
"4",4,"A","UPAR","Ulex_parviflorus",60,0.295,55,0.116151202749141,0.937777777777778,0,1.03125
"40",238,"C","ROFF","Rosmarinus_officinalis",123,1.151,126,0.290110116291036,0.882384823848238,0.375,0.21875
"400",387,"D","CLIB","Cistus_libanotis",33,0.099,46,0.28413591828226,0.879674796747967,0.0625,0.5
"401",388,"D","CLIB","Cistus_libanotis",32,0.099,48,0.285470085470085,0.8,0.09375,0.4375
"402",389,"D","CLIB","Cistus_libanotis",94,0.342,80,0.301139601139601,0.917777777777778,0,0.1875
"403",390,"D","CLIB","Cistus_libanotis",27,0.069,60,0.302075702075702,0.927619047619048,0,0.625
"404",391,"D","CLIB","Cistus_libanotis",62,0.167,82,0.299992936356573,0.908539944903581,0.03125,0.34375
"405",392,"D","CLIB","Cistus_libanotis",29,0.075,65,0.294586894586895,0.908148148148148,0.0625,0.65625
"406",393,"D","CLIB","Cistus_libanotis",69,0.229,68,0.296840487851724,0.923595505617978,0,0.625
"407",394,"D","CLIB","Cistus_libanotis",17,0.055,70,0.315687896333058,0.875268817204301,0,0.59375
"408",395,"D","CLIB","Cistus_libanotis",82,0.124,104,0.281548516842634,0.796078431372549,0,0.5
"409",396,"D","CLIB","Cistus_libanotis",60,0.113,78,0.299145299145299,0.895890410958904,0.09375,0.375
"41",239,"C","ROFF","Rosmarinus_officinalis",2636,2.978,163,0.324890469313203,0.909012464046021,0.15625,0.6875
"410",397,"D","CLIB","Cistus_libanotis",47,0.238,30,0.307226107226107,0.905454545454545,0.03125,0.71875
"411",534,"E","CLIB","Cistus_libanotis",106,0.465,78,0.28983918128655,0.912037037037037,0.09375,0.5625
"412",535,"E","CLIB","Cistus_libanotis",158,0.4,106,0.278046032512474,0.91131498470948,0.03125,0.875
"413",536,"E","CLIB","Cistus_libanotis",417,0.693,76,0.307753078348044,0.896894409937888,0.03125,0.375
"414",537,"E","CLIB","Cistus_libanotis",77,0.129,58,0.278032036613272,0.894202898550725,0,0.59375
"415",538,"E","CLIB","Cistus_libanotis",120,0.082,78,0.2450213371266,0.756756756756757,0.09375,0.71875
"416",539,"E","CLIB","Cistus_libanotis",87,0.092,66,0.288263762855414,0.91264367816092,0.09375,0.9375
"417",540,"E","CLIB","Cistus_libanotis",33,0.066,80,0.309808612440191,0.903030303030303,0.03125,0.5625
"418",541,"E","CLIB","Cistus_libanotis",4,0.028,57,0.364035087719298,0.733333333333333,0,0.59375
"419",542,"E","CLIB","Cistus_libanotis",76,0.052,43,0.399415204678363,0.896296296296296,0,0.53125
"42",240,"C","ROFF","Rosmarinus_officinalis",2809,2.028,119,0.391323766204765,0.950696378830084,0,0.25
"420",543,"E","CLIB","Cistus_libanotis",186,0.386,97,0.305352798053528,0.886131386861314,0,0.5625
"421",544,"E","CLIB","Cistus_libanotis",223,1.382,95,0.313110620863536,0.915369261477046,0,0.625
"422",545,"E","CLIB","Cistus_libanotis",770,0.909,90,0.317817270448849,0.91982683982684,0,0.34375
"423",546,"E","CLIB","Cistus_libanotis",280,0.44,98,0.327504616805171,0.921052631578947,0,0.71875
"424",547,"E","CLIB","Cistus_libanotis",9,0.057,59,0.433723196881092,0.822222222222222,0,0.65625
"425",548,"E","CLIB","Cistus_libanotis",93,0.101,79,0.330155097889652,0.914975845410628,0,0.375
"426",645,"F","CLIB","Cistus_libanotis",7,0.031,50,0.432773109243697,1,0,0.84375
"427",646,"F","CLIB","Cistus_libanotis",219,0.207,67,0.366165070679435,0.950387596899225,0.03125,0.4375
"428",647,"F","CLIB","Cistus_libanotis",125,0.433,54,0.343042986425339,0.926923076923077,0,0.40625
"429",648,"F","CLIB","Cistus_libanotis",92,0.21,44,0.369162210338681,0.951515151515152,0.03125,0.3125
"43",241,"C","ROFF","Rosmarinus_officinalis",810,0.596,93,0.324191279887482,0.909259259259259,0,0.25
"430",649,"F","CLIB","Cistus_libanotis",828,0.767,80,0.341077010514351,0.914009661835749,0.03125,0.5625
"431",650,"F","CLIB","Cistus_libanotis",51,0.138,82,0.34624581539933,0.91869918699187,0,0.65625
"432",651,"F","CLIB","Cistus_libanotis",236,0.504,58,0.412413214312963,0.856031128404669,0,0.125
"433",652,"F","CLIB","Cistus_libanotis",258,0.285,73,0.397640412097042,0.975141242937853,0,0.25
"434",653,"F","CLIB","Cistus_libanotis",37,0.158,57,0.357843137254902,0.938095238095238,0.03125,0.375
"435",654,"F","CLIB","Cistus_libanotis",211,0.451,73,0.415519399249061,0.887943262411348,0,1
"436",284,"C","AVEL","Armeria_velutina",43,0.023,55,0.456268958543984,1,0,0.59375
"437",285,"C","AVEL","Armeria_velutina",45,0.022,57,0.430193236714976,0.888888888888889,0,0.6875
"438",398,"D","AVEL","Armeria_velutina",100,0.009,60,0.325124378109453,1,0,0.46875
"439",399,"D","AVEL","Armeria_velutina",50,0.049,52,0.327380952380952,0.873809523809524,0,0.3125
"44",242,"C","ROFF","Rosmarinus_officinalis",1426,1.112,140,0.294885223782555,0.886535764375877,0.1875,0.375
"440",400,"D","AVEL","Armeria_velutina",22,0.006,40,0.323809523809524,1,0,0.6875
"441",401,"D","AVEL","Armeria_velutina",7,0.013,40,0.328571428571429,1,0,0.375
"442",402,"D","AVEL","Armeria_velutina",26,0.008,50,0.326282051282051,0.91025641025641,0.0625,0.65625
"443",403,"D","AVEL","Armeria_velutina",37,0.005,34,0.329320987654321,0.891975308641975,0.0625,0.5625
"444",404,"D","AVEL","Armeria_velutina",22,0.006,38,0.324242424242424,1,0.03125,0.5
"445",405,"D","AVEL","Armeria_velutina",36,0.003,45,0.325,1,0.03125,0.71875
"446",406,"D","AVEL","Armeria_velutina",31,0.01,56,0.327150537634409,0.884408602150538,0.03125,0.6875
"447",407,"D","AVEL","Armeria_velutina",58,0.009,51,0.328048780487805,0.91869918699187,0.03125,0.6875
"448",408,"D","AVEL","Armeria_velutina",47,0.008,61,0.329398148148148,0.8125,0,0.71875
"449",409,"D","AVEL","Armeria_velutina",32,0.003,47,0.329347826086957,0.873188405797102,0.03125,0.28125
"45",243,"C","ROFF","Rosmarinus_officinalis",405,0.805,109,0.391529926551024,0.964938271604938,0.5625,0.3125
"450",549,"E","AVEL","Armeria_velutina",147,0.016,62,0.350711713256731,0.728571428571429,0.03125,0.5
"451",550,"E","AVEL","Armeria_velutina",35,0.008,38,0.430252100840336,0.96,0.03125,0.28125
"452",551,"E","AVEL","Armeria_velutina",20,0.009,47,0.444957983193277,0.98,0.09375,0.375
"453",552,"E","AVEL","Armeria_velutina",62,0.012,54,0.44022770398482,0.974193548387097,0.0625,0.625
"454",553,"E","AVEL","Armeria_velutina",33,0.011,55,0.457091927680163,1,0.09375,0.46875
"455",554,"E","AVEL","Armeria_velutina",61,0.009,47,0.406943105110897,0.914754098360656,0.09375,0.53125
"456",555,"E","AVEL","Armeria_velutina",30,0.012,56,0.438655462184874,0.973333333333333,0.03125,0.625
"457",556,"E","AVEL","Armeria_velutina",72,0.017,39,0.454365079365079,0.990277777777778,0,0.375
"458",557,"E","AVEL","Armeria_velutina",33,0.009,45,0.436465495289025,0.96969696969697,0,0.5
"459",558,"E","AVEL","Armeria_velutina",41,0.001,50,0.412789506046321,0.931707317073171,0,0.59375
"46",323,"D","ROFF","Rosmarinus_officinalis",567,0.398,147,0.310676977343644,0.941446208112875,0.03125,0.25
"460",660,"F","AVEL","Armeria_velutina",78,0.007,46,0.453941120607787,0.964387464387464,0.0625,0.5625
"461",661,"F","AVEL","Armeria_velutina",39,0.009,48,0.448717948717949,0.96011396011396,0.03125,0.6875
"462",662,"F","AVEL","Armeria_velutina",40,0.016,42,0.452314814814815,0.952777777777778,0,0.625
"463",663,"F","AVEL","Armeria_velutina",18,0.007,10,0.446502057613169,0.932098765432099,0.09375,0.6875
"464",664,"F","AVEL","Armeria_velutina",50,0.01,50,0.438333333333333,0.917777777777778,0.03125,0.59375
"465",665,"F","AVEL","Armeria_velutina",40,0.004,50,0.453935185185185,0.955555555555555,0,0.59375
"466",666,"F","AVEL","Armeria_velutina",48,0.013,59,0.436728395061728,0.907407407407407,0,0.625
"467",667,"F","AVEL","Armeria_velutina",46,0.024,52,0.44585346215781,0.949275362318841,0,0.46875
"468",668,"F","AVEL","Armeria_velutina",29,0.01,43,0.457854406130268,1,0.0625,0.71875
"469",286,"C","CLIB","Cistus_libanotis",21,0.315,70,0.379347826086957,0.975,0,0.375
"47",324,"D","ROFF","Rosmarinus_officinalis",296,0.239,122,0.284361284361284,0.936936936936937,0,0.4375
"470",287,"C","CLIB","Cistus_libanotis",17,0.051,55,0.380434782608696,1,0,0.71875
"471",77,"A","HHAL","Halimium_halimifolium",885,0.912,205,0.174427161123456,0.681460541813899,0.03125,0.53125
"472",78,"A","HHAL","Halimium_halimifolium",2017,2.439,155,0.15104522900526,0.696609033641603,0,0.78125
"473",79,"A","HHAL","Halimium_halimifolium",540,1.149,130,0.107900219005395,0.794818652849741,0,0.5625
"474",80,"A","HHAL","Halimium_halimifolium",7,0.089,73,0.108247422680412,0.888888888888889,0.03125,0.34375
"475",81,"A","HHAL","Halimium_halimifolium",29,0.452,90,0.105154639175258,0.915555555555556,0,0.375
"476",82,"A","HHAL","Halimium_halimifolium",488,1.296,160,0.122199592668024,0.803122878479294,0.09375,0.53125
"477",83,"A","HHAL","Halimium_halimifolium",687,0.412,107,0.20776425000598,0.520649651972158,0,0.75
"478",84,"A","HHAL","Halimium_halimifolium",3,0.204,84,0.103092783505155,0.933333333333333,0.125,0.375
"479",85,"A","HHAL","Halimium_halimifolium",246,0.378,81,0.132761729781226,0.75973597359736,0.1875,0.71875
"48",325,"D","ROFF","Rosmarinus_officinalis",2035,0.474,182,0.321367521367521,0.940992907801418,0.15625,0.5
"480",86,"A","HHAL","Halimium_halimifolium",45,0.718,100,0.125773195876289,0.68,0.09375,0.625
"481",87,"A","HHAL","Halimium_halimifolium",7,0.14,103,0.111929307805596,0.876190476190476,0,0.59375
"482",88,"A","HHAL","Halimium_halimifolium",85,0.234,106,0.108898008207387,0.85631067961165,0.25,0.59375
"483",89,"A","HHAL","Halimium_halimifolium",22,0.125,66,0.111527647610122,0.866666666666667,0,0.75
"484",90,"A","HHAL","Halimium_halimifolium",65,0.432,102,0.111492936235204,0.844444444444444,0.125,0.8125
"485",91,"A","HHAL","Halimium_halimifolium",2,0.165,83,0.123711340206186,0.733333333333333,0,0.375
"486",184,"B","HHAL","Halimium_halimifolium",535,0.478,125,0.119744801227843,0.892603850050659,0,0.3125
"487",185,"B","HHAL","Halimium_halimifolium",217,0.667,113,0.112549716510113,0.907692307692308,0.03125,0.25
"488",186,"B","HHAL","Halimium_halimifolium",921,0.38,103,0.180258638108709,0.747074829931973,0.0625,0.46875
"489",187,"B","HHAL","Halimium_halimifolium",245,0.677,99,0.141029566874213,0.818098510882016,0.09375,0.65625
"49",326,"D","ROFF","Rosmarinus_officinalis",217,0.057,73,0.274725274725275,0.942857142857143,0.03125,0.5
"490",188,"B","HHAL","Halimium_halimifolium",1,0.121,76,0.099009900990099,1,0,0.5625
"491",189,"B","HHAL","Halimium_halimifolium",48,0.203,102,0.102310231023102,0.949206349206349,0,0.71875
"492",190,"B","HHAL","Halimium_halimifolium",4,0.022,62,0.143564356435644,0.7,0.125,0.6875
"493",191,"B","HHAL","Halimium_halimifolium",944,0.927,145,0.134833201630022,0.826186750130412,0.09375,0.625
"494",192,"B","HHAL","Halimium_halimifolium",417,0.942,130,0.12237458055429,0.847698744769875,0.34375,0.375
"495",193,"B","HHAL","Halimium_halimifolium",201,0.104,107,0.128627024552166,0.832369942196532,0.03125,0.46875
"496",194,"B","HHAL","Halimium_halimifolium",351,0.344,92,0.166956805570667,0.762271062271062,0,0.6875
"497",195,"B","HHAL","Halimium_halimifolium",199,0.489,111,0.123913305964743,0.853658536585366,0,0.59375
"498",196,"B","HHAL","Halimium_halimifolium",90,0.416,89,0.12357556510368,0.855345911949686,0.09375,0.53125
"499",197,"B","HHAL","Halimium_halimifolium",99,0.87,111,0.128130460104834,0.832679738562092,0,0.4375
"5",5,"A","UPAR","Ulex_parviflorus",643,0.244,73,0.144345929999519,0.910834629341628,0.15625,0.3125
"50",327,"D","ROFF","Rosmarinus_officinalis",801,1.053,112,0.287629868468192,0.94544244843646,0,0.09375
"500",198,"B","HHAL","Halimium_halimifolium",107,0.12,81,0.144174691441747,0.800913242009132,0,0.8125
"501",288,"C","HHAL","Halimium_halimifolium",14,0.054,85,0.0474683544303797,0.883333333333333,0.03125,0.53125
"502",289,"C","HHAL","Halimium_halimifolium",37,0.249,107,0.0558569419328913,0.793650793650794,0,0.5625
"503",290,"C","HHAL","Halimium_halimifolium",117,0.725,96,0.0550040979874328,0.845083932853717,0.125,0.40625
"504",291,"C","HHAL","Halimium_halimifolium",94,0.408,131,0.0473743576889335,0.813201320132013,0.03125,0.625
"505",292,"C","HHAL","Halimium_halimifolium",159,0.598,109,0.0768443933000895,0.740740740740741,0.09375,0.875
"506",293,"C","HHAL","Halimium_halimifolium",371,0.433,108,0.0603146567232525,0.829974160206718,0,0.5
"507",294,"C","HHAL","Halimium_halimifolium",549,0.622,101,0.0489401320367897,0.865180782565627,0.03125,0.71875
